ID	Year	Title	Singer	Lyric
971	1992	대답 없는 너	김종서	힘없이 멈춰진 하얀 손 싸늘히 식어가는 눈빛 작은 그 무엇도 해줄수가 없었던 너 비라도 내리길 바랬지 며칠이 갔는지 몰랐어 그저 숨쉬는게 허무한 듯 느껴질 뿐 이제 난 누구의 가슴에 안겨서 아픔을 얘기해야 하는가 너무 힘들다고 말하고 싶지만 들어줄 너는 없는데 비라도 내리길 바랬지 며칠이 갔는지 몰랐어 그저 숨쉬는게 허무한 듯 느껴질 뿐 이제 난 누구의 가슴에 안겨서 아픔을 얘기해야 하는가 너무 힘들다고 말하고 싶지만 들어줄 너는 없는데 이제 난 누구의 가슴에 안겨서 아픔을 얘기해야 하는가 너무 힘들다고 말하고 싶지만 들어줄 너는 없는데 펼치기
972	1992	한사람을 위한 마음	이오공감	힘들게 보낸 나의 하루엔 짧은 입맞춤을 해주던 사람 언젠간 서로가 더 먼 곳을 보며 결국엔 헤어질것을 알았지만 너의 안부를 묻는 사람들 나를 어렵게 만드는 얘기들 왜 슬픈예감은 틀린적이 없나 너를 잊겠다는 거짓말을 두고 돌아오긴 했지만 언제 오더라도 너만을 기다리고 싶어 다시 처음으로 모든걸 되돌리고 싶어 이제는 어디로 나는 어디로 아직 너의 그 고백들은 선한데 너를 닮아주었던 장미꽃도 한사람을 위한 마음도 모두 잊겠다는 거짓말을 두고 돌아오긴 했지만 너의 안부를 묻는 사람들 나를 어렵게 만드는 얘기들 왜 슬픈 예감은 틀린적이 없나 너를 잊겠다는 거짓말을 두고 돌아오긴 했지만 언제 오더라도 너만을 기다리고 싶어 다시 처음으로 모든걸 되돌리고 싶어 이제는 어디로 나는 어디로 아직 너의 그 고백들은 선한데 너를 닮아주었던 장미꽃도 한사람을 위한 마음도 모두 잊겠다는 거짓말을 두고 돌아오긴 했지만 펼치기
973	1992	그런대로	김현철	하늘은 문득 하늘은 문득 주저앉았네 하늘은 문득 주저앉았네 그녀는 웃고 그녀는 웃고 나는 울었네 그녀는 웃고 나는 울었네 그런대로 살아가고 그런대로 우 그런대로 살아가기 마련이고 예 학교 앞길은 학교 앞길은 비에 젖었네 학교 앞길은 비에 젖었네 그녀는 안녕이라 말하네 그녀는 안녕이라 말하네 그녀는 안녕이라 말하네 그런대로 살아가고 그런대로 우 그런대로 살아가기 마련이고 예 그런대로 살아가고 그런대로 우 그런대로 살아가기 마련이고 예 그런대로 그런대로 내가 얼만큼 아픈지 몰라 내가 얼만큼 너를 사랑하 사랑 사랑 사랑하는지도 모르면서 자꾸만 안녕 안녕 안녕 안녕 안녕 안녕 안녕 안녕 안녕 안녕 안녕 펼치기
974	1992	아주 오래된 연인들	015B	저녁이 되면 의무감으로 전화를 하고 관심도 없는 서로의 일과를 묻곤 하지 가끔씩은 사랑한단 말로 서로에게 위로하겠지만 그런것도 예전에 가졌던 두근거림은 아니야 처음에 만난 그 느낌 그 설레임을 찾는 다면 우리가 느낀 싫증은 이젠 없는 거야 주말이 되면 습관적으로 약속을 하고 서로를 위해 봉사한다고 생각을 하지 가끔씩은 서로의 눈 피해 다른 사람 만나기도 하고 자연스레 이별할 기회를 찾으려 할때도 있지 처음에 만난 그 느낌 그 설레임을 찾는 다면 우리가 느낀 싫증은 이젠 없는 거야 처음에 만난 그 느낌 그 설레임을 찾는 다면 우리가 느낀 싫증은 이젠 없는 거야 스탑더 빅 펼치기
975	1992	하룻밤의 꿈	이상우	이쯤에서 돌아가려해 변함없는 이세상 변한건 그저 내 마음 다가서면 멀어지고 떠나기엔 가까운 너의 눈빛은 여전히 고운데 지금까지 널 사랑하며 흘린 내 눈물만큼 너와의 거릴 느끼고 너의 그 모든 마음을 갖기엔 아직도 어린 나를 알고 이토록 사랑하는 마음만으로 되는 건 없는지 사랑에 버려진 세월의 슬픔을 아는지 우 알수없는 너를 하룻밤 꿈같은 너를 언제고 다시는 찾지 않으리 나만의 기대도 한겨울 바람같은 내맘도 모두다 하룻밤의 꿈 잊혀져 버릴 꿈 지금까지 널 사랑하며 흘린 내 눈물만큼 너와의 거릴 느끼고 너의 그 모든 마음을 갖기엔 아직도 어린 나를 알고 이토록 사랑하는 마음만으로 되는 건 없는지 사랑에 버려진 세월의 슬픔을 아는지 우 알수없는 너를 하룻밤 꿈같은 너를 언제고 다시는 찾지 않으리 나만의 기대도 한겨울 바람같은 내 맘도 모두다 하룻밤의 꿈 밤 보다 짧은 꿈 펼치기
976	1992	사랑일기	김지연	이렇게 울고 싶어서 나의 입술 깨물고 그 자리를 떠났나 아무런 후회도 없어 지금 흘린 눈물은 다만 아쉬움이야 너의 표정없는 모습이 일기장위에 기억된 날로 작은 사랑에 낙서엔 상처가 상처가 깊어 세상 아주 작은 일까지도 사랑으로 품었었던 그 날들 이젠 초라한 내 모습에 날은 더 깊어가는데 기다릴 수 있다 하여도 이미 떠나는 길 잊었다 생각해 내겐 남겨진 아픔의 시간들 그대 떠나는 길 묻어다오 기다릴 수 있다 하여도 이미 떠나는 길 잊었다 생각해 내겐 남겨진 아픔의 시간들 그대 떠나는 길 묻어다오 기다릴 수 있다 하여도 이미 떠나는 길 잊었다 생각해 내겐 남겨진 아픔의 시간들 그대 떠나는 길 묻어다오 펼치기
977	1992	우연히	신승훈	이렇게 너를 만난걸 아주 후회하는 것은 아니지만 난 그저 너를 모른채 살았으면 하고 생각할 뿐이야 수많은 사람들 속을 너는 의미없이 지나쳐 갔지만 우연히 나도 모르게 너를 바라본건 정말 실수였어 한걸음 다가서면 너는 나를 멀리 하려하고 잊으려 생각하면 약해지는 내 마음 나는 알 수 없어 우연히 그렇게 널 만난거야 이렇게 너를 만난걸 아주 후회하는 것은 아니지만 난 그저 너를 모른채 살았으면 하고 생각할 뿐이야 시간이 지나갈수록 채워져 가는 그리운 향기 닫혀진 너의 마음은 언제쯤 나를 받아줄 수 있을까 수많은 사람들속을 너는 의미없이 지나쳐 갔지만 우연히 나도 모르게 너를 바라본건 정말 실수였어 한걸음 다가서면 너는 나를 멀리하려 하고 잊으려 생각하면 약해지는 내 마음 나는 알 수 없어 우연히 그렇게 널 만난거야 펼치기
978	1992	욕심쟁이	심신	이것저것 사달라고 졸라대던 그녀가 오늘을 웬일로 새침한걸까 어제 새로 한 머리가 맘에 들지 않는다며 투정부리며 화풀이 하네 욕심쟁이(우~우~우~) 그녀는 나의 작고 귀여운 욕심쟁이 내가 달콤한 사랑을 건네주는 그녀는 나의 어여뿐 욕심쟁이 토라질 때가 웬지 더 예쁜 안아주고 싶은 욕심쟁이 함께 길을 걷다 옆에 가는 여자만 봐도 토라져 며칠씩 말도 안하고 잘못했다면서 장미 꽃다발을 안겨주면 못 이긴 척 웃음 짓고 있네 욕심쟁이(우~우~우~) 그녀는 나의 작고 귀여운 욕심쟁이 내가 달콤한 사랑을 건네주는 그녀는 나의 어여뿐 욕심쟁이 토라질 때가 웬지 더 예쁜 안아주고 싶은 욕심쟁이 욕심쟁이(우~우~우~) 그녀는 나의 작고 귀여운 욕심쟁이 내가 달콤한 사랑을 건네주는 그녀는 나의 어여뿐 욕심쟁이 토라질 때가 웬지 더 예쁜 안아주고 싶은 욕심쟁이 안아주고 싶은 펼치기
979	1992	유난히	박학기	유난히 부드럽게 느껴지는 너~의 귓가~에~ 조심스레 건네는 말~ 유난~~~히~ 향기롭게 느껴지는 너~의 입가~에~ 밝은 미소 떠오르면 다신 떠나지 않으~리 너에겐 나의 사랑이 필요한 걸 이제 다시~~ 널 보~낼~순 없어~~ 수많은 날이 우리를 기다리는 걸 유난히 아름답게 느껴지는 너~의 지나온 얘기들 유난~~~히~ 향기롭게 느껴지는 너~의 입가~에~ 밝은 미소 떠오르면 다신 떠나지 않으~리 너에겐 나의 사랑이 필요한 걸 이제 다시~~ 널 보~낼~순 없어~~ 우~~ 수많은 날이 우리를 기다리는 걸 유난히 아름답게 느껴지는 너~의 지나온 얘기들 펼치기
980	1992	떠나간 후에	015B	오늘도 아무렇지 않은 것처럼 아픈 가슴 감추며 살아가지만 한 번씩 울리는 전화벨 소리에 떨리는 마음 그대이길 바라며 수화길 들지 내가 던진 말들에 상처입은 그대의 자존심은 이제 돌이킬 순 없지만 돌아올 순 없겠니 네가 없는 나는 하루종일 무엇도 할 수 없잖니 너는 항상 힘들다 울먹이며 얘길했지만 이제 이렇게 아파하는 나는 어떡하니 그대의 흔적만이 무너진 내게 쌓여가는데 아직 따스한 너 만의 사랑이 내겐 필요해 돌아올 순 없겠니 네가 없는 나는 하루종일 무엇도 할 수 없잖니 너는 항상 힘들다 울먹이며 얘길했지만 이제 이렇게 아파하는 나는 어떡하니 그대의 흔적만이 무너진 내게 쌓여가는데 아직 따스한 너 만의 사랑이 내겐 필요해 펼치기
981	1992	옛이야기	김규민	옛얘기하듯 말할까 바람이나 들으렴 거품같은 사연들 서럽던 인연 눈물에 너는 쌓인채 가시밭 내맘 밟아 내 너를 만난 그곳엔 선홍빛 기억뿐 널 마중 나가있는 내삶은 고달퍼 진무러진 서러움 내 어깨에 춤추면 갈테야 그 하늘가 나를 추억하는 그대 손수간만큼만 울고 반갑게 날 맞아줘 왜 이리 늦었냐고 그대 내게 물어오면 세월의 장난으로 이제서야 왔다고 널 마중 나가있는 내삶은 고달퍼 진무러진 서러움 내어깨에 춤추면 갈테야 그 하늘가 나를 추억하는 그대 손수간만큼만 울고 반갑게 날 맞아줘 왜 이리 늦었냐고 그대 내게 물어오면 세월의 장난으로 이제서야 왔다고 왜이리 늦었냐고 그대 내게 물어오면 세월의 장난으로 이제서야 왔다고 펼치기
982	1992	세상에 뿌려진 사랑만큼	이승환	여전히 내게는 모자란 날보는 너의 그 눈빛이 세상에 뿌려진 사랑만큼 알 수 없던 그땐 언제나 세월은 그렇게 잦은 잊음을 만들지만 정들은 그대의 그늘을 떠남은 지금 얘긴걸 사랑한다고 말하진 않았지 이젠 후회 하지만 그대 뒤늦은 말 그 고백을 등뒤로 그대의 얼굴과 그대의 이름과 그대의 얘기와 지나간 내 정든날 사랑은 그렇게 이뤄진 듯해도 이제와 남는 건 날 기다린 이별뿐 언제나 세월은 그렇게 잦은 잊음을 만들지만 정들은 그대의 그늘을 떠남은 지금 얘긴걸 사랑한다고 말하진 않았지 이젠 후회 하지만 그대 뒤늦은 말 그 고백을 등뒤로 그대의 얼굴과 그대의 이름과 그대의 얘기와 지나간 내 정든날 사랑은 그렇게 이뤄진 듯해도 이제와 남는 건 날 기다린 이별뿐 바람이 불때마다 느껴질 우리의 거리만큼 난 기다림을 믿는 대신 무뎌짐을 바라겠지 가려진 그대의 슬픔을 보면서 이세상 끝까지 약속한 내 어린맘 사랑은 그렇게 이뤄진 듯해도 이제와 남는 건 날 기다린 이별뿐 그대의 얼굴과 그대의 이름과 그대의 얘기와 지나간 내 정든날 사랑은 그렇게 이뤄진 듯해도 이제와 남는 건 날 기다린 이별뿐 그대의 얼굴과 그대의 이름과 그대의 얘기와 지나간 내 정든날 펼치기
983	1992	오늘 같은 밤이면	박정운	얼마나 그댈 그리워하는지 몰라 더이상 외로움 난 견딜수 없고 언제나 어두운 밤이 찾아올때면 살며시 그대 이름 부르곤 했어 눈 감으면 그대곁에 있는것 같아 하지만 그대 숨결 느낄 수 없고 무겁게 나를 누르는 이 빈공간은 끝없는 방황으로 나를 이끄네 기나긴 기다림 속에 지쳐도 그대 외롭다고 눈물 짓지마 언제간 그대의 두 손을 잡고서 함께 걸어 갈테야 오늘같은 밤이면 그대를 나에 품에 가득 안고서 멈춰진 시간속에 나 그대와 영원토록 머물고 싶어 눈 감으면 그대곁에 있는것 같아 하지만 그대 숨결 느낄 수 없고 무겁게 나를 누르는 이 빈공간은 끝없는 방황으로 나를 이끄네 기나긴 기다림 속에 지쳐도 그대 외롭다고 눈물 짓지마 그대의 두 손을 잡고서 함께 걸어 갈테야 오늘 같은 밤이면 그대를 나에 품에 가득 안고서 멈춰진 시간속에 나 그대와 영원토록 머물고 싶어 나 그대와 영원토록 영원토록 영원토록 영원토록 영원토록 머물고 싶어 펼치기
984	1992	눈 감아봐도	박준희	어둠이 다가와 내곁에 머물면 식어간 몸짓으로 손내밀던 모습이 내기억 속에서 숨쉬듯 날아와 나에게 사랑한다 말하던 너 눈감아야 널 바라보는 내마음 너는 알것 같니 눈뜨면 아쉬운 이별 자꾸 애만 태우는 꿈속의 널 어떡하나 이젠 눈감아봐도 보이지 않아 꿈속에서도 나혼자 뿐이야 이젠 눈감아봐도 보이지 않아 꿈속에서도 어제는 너에게 편지를 주려고 낮부터 너를 찾아 눈감았던 모습이 초라해 보인건 아침의 따가운 햇살과 손에 쥔 편지 때문야 눈감아야 널 바라보는 내마음 너는 알것 같니 눈뜨면 아쉬운 이별 자꾸 애만 태우는 꿈속의 널 어떡하나 이젠 눈감아봐도 보이지 않아 꿈속에서도 나혼자 뿐이야 이젠 눈감아봐도 보이지 않아 꿈속에서도 눈감아야 널 바라보는 내마음 너는 알것 같니 눈뜨면 아쉬운 이별 자꾸 애만 태우는 꿈속의 널 어떡하나 이젠 눈감아봐도 보이지 않아 꿈속에서도 나혼자 뿐이야 이젠 눈감아봐도 보이지 않아 꿈속에서도 나혼자 뿐이야 이젠 눈감아봐도 보이지 않아 꿈속에서도 나혼자 뿐 펼치기
985	1992	흐린 기억속의 그대	현진영	안개빛 조명은 흐트러진 내몸을 감싸고 술에 취해 비틀거리는 우예~ 나의 모습 이제는 싫어 슬뜰르를 예 뽀얀 담배 연기 화려한 차림속에 거울로 비쳐오는 초라한 나의 모습 변화된 생활속에 나만의 너는 너는 너는 잊혀져 가고 여인들의 열기 속에 흔들리는 촛불마져 나를 처량하게 만드는 것만 같아 견딜수 없어 싸늘한 밤 거리를 걷다가 무거워진 내 발걸음 흐린 기억 속에 그대 그대 그대 모습을 사랑하고 싶지만 돌아서 버린 너였기에 멀어져버린 너였기에 소중한 기억속으로 접어들고 싶어 흘러가는 시간 속에 속에 나만의 모습 찾을 수가 없어없어 흐트러진 나의 마음 무질서한 공간에서 슬픔에 찬 나의 마음 이젠 이젠 이젠 이젠 잊고 싶어 내곁에 있어줄수 없나 왜 내마음 모두 남겨 버린채 내 곁에서 멀리 떠나가버린 흐린 기억속에 그대 모습 떠올리고 있네 하 하루 지나고 지나도 왜 너를 잊을 수가 없는가 내곁에서 멀리 떠나가버린 흐린 기억속의 그대 모습 떠올리고 있네 싸늘한 밤 거리를 걷다가 무거워진 내 발걸음 흐린 기억 속에 그대 그대 그대 모습을 사랑하고 싶지만 돌아서 버린 너였기에 멀어져버린 너였기에 소중한 기억속으로 접어들고 싶어 흘러가는 시간 속에 속에 나의 모습 찾을 수가 없어없어 흐트러진 나의 마음 무질서한 공간에서 슬픔에 찬 나의 마음 이젠 이젠 이젠 이젠 잊고 싶어 펼치기
